name,va,file_offset
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadPartFileResp).JSONUnmarshalBody,0x140d2fa40,13824064
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadPartFileResp.LogId,0x140d2fb00,13824256
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadPartFileResp).LogId,0x140d2fbc0,13824448
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadPartFileResp.RequestId,0x140d2fc40,13824576
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadPartFileResp).RequestId,0x140d2fd00,13824768
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadPartFileResp.Write,0x140d2fd80,13824896
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadPartFileResp).Write,0x140d2fe80,13825152
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadPrepareFileResp.Error,0x140d2ff20,13825312
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadPrepareFileResp).Error,0x140d2ffc0,13825472
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadPrepareFileResp.ErrorResp,0x140d30000,13825536
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadPrepareFileResp).ErrorResp,0x140d300a0,13825696
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadPrepareFileResp.JSONUnmarshalBody,0x140d300e0,13825760
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadPrepareFileResp).JSONUnmarshalBody,0x140d30200,13826048
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadPrepareFileResp.LogId,0x140d302c0,13826240
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadPrepareFileResp).LogId,0x140d303a0,13826464
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadPrepareFileResp.RequestId,0x140d30420,13826592
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadPrepareFileResp).RequestId,0x140d30500,13826816
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.UploadPrepareFileResp.Write,0x140d30580,13826944
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*UploadPrepareFileResp).Write,0x140d30680,13827200
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FileBitableFieldChangedV1.RequestId,0x140d30720,13827360
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileBitableFieldChangedV1).RequestId,0x140d30800,13827584
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FileBitableFieldChangedV1.TenantKey,0x140d308c0,13827776
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileBitableFieldChangedV1).TenantKey,0x140d30900,13827840
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FileBitableRecordChangedV1.RequestId,0x140d30940,13827904
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileBitableRecordChangedV1).RequestId,0x140d30a20,13828128
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FileBitableRecordChangedV1.TenantKey,0x140d30ae0,13828320
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileBitableRecordChangedV1).TenantKey,0x140d30b20,13828384
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FileCreatedInFolderV1.RequestId,0x140d30b60,13828448
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileCreatedInFolderV1).RequestId,0x140d30c40,13828672
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FileCreatedInFolderV1.TenantKey,0x140d30d00,13828864
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileCreatedInFolderV1).TenantKey,0x140d30d40,13828928
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FileDeletedV1.RequestId,0x140d30d80,13828992
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileDeletedV1).RequestId,0x140d30e60,13829216
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FileDeletedV1.TenantKey,0x140d30f20,13829408
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileDeletedV1).TenantKey,0x140d30f60,13829472
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FileEditV1.RequestId,0x140d30fa0,13829536
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileEditV1).RequestId,0x140d31080,13829760
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FileEditV1.TenantKey,0x140d31140,13829952
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileEditV1).TenantKey,0x140d31180,13830016
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FilePermissionMemberAddedV1.RequestId,0x140d311c0,13830080
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FilePermissionMemberAddedV1).RequestId,0x140d312a0,13830304
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FilePermissionMemberAddedV1.TenantKey,0x140d31360,13830496
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FilePermissionMemberAddedV1).TenantKey,0x140d313a0,13830560
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FilePermissionMemberAppliedV1.RequestId,0x140d313e0,13830624
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FilePermissionMemberAppliedV1).RequestId,0x140d314c0,13830848
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FilePermissionMemberAppliedV1.TenantKey,0x140d31580,13831040
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FilePermissionMemberAppliedV1).TenantKey,0x140d315c0,13831104
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FilePermissionMemberRemovedV1.RequestId,0x140d31600,13831168
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FilePermissionMemberRemovedV1).RequestId,0x140d316e0,13831392
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FilePermissionMemberRemovedV1.TenantKey,0x140d317a0,13831584
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FilePermissionMemberRemovedV1).TenantKey,0x140d317e0,13831648
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FileReadV1.RequestId,0x140d31820,13831712
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileReadV1).RequestId,0x140d31900,13831936
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FileReadV1.TenantKey,0x140d319c0,13832128
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileReadV1).TenantKey,0x140d31a00,13832192
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FileTitleUpdatedV1.RequestId,0x140d31a40,13832256
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileTitleUpdatedV1).RequestId,0x140d31b20,13832480
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FileTitleUpdatedV1.TenantKey,0x140d31be0,13832672
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileTitleUpdatedV1).TenantKey,0x140d31c20,13832736
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FileTrashedV1.RequestId,0x140d31c60,13832800
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileTrashedV1).RequestId,0x140d31d40,13833024
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2FileTrashedV1.TenantKey,0x140d31e00,13833216
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2FileTrashedV1).TenantKey,0x140d31e40,13833280
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2NoticeCommentAddV1.RequestId,0x140d31e80,13833344
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2NoticeCommentAddV1).RequestId,0x140d31f60,13833568
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.P2NoticeCommentAddV1.TenantKey,0x140d32020,13833760
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*P2NoticeCommentAddV1).TenantKey,0x140d32060,13833824
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateExportTaskResp.Error,0x140d320a0,13833888
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateExportTaskResp).Error,0x140d32140,13834048
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateExportTaskResp.ErrorResp,0x140d32180,13834112
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateExportTaskResp).ErrorResp,0x140d32220,13834272
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateExportTaskResp.JSONUnmarshalBody,0x140d32260,13834336
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateExportTaskResp).JSONUnmarshalBody,0x140d32380,13834624
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateExportTaskResp.LogId,0x140d32440,13834816
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateExportTaskResp).LogId,0x140d32520,13835040
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateExportTaskResp.RequestId,0x140d325a0,13835168
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateExportTaskResp).RequestId,0x140d32680,13835392
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateExportTaskResp.Write,0x140d32700,13835520
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateExportTaskResp).Write,0x140d32800,13835776
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DownloadExportTaskResp.Error,0x140d328a0,13835936
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DownloadExportTaskResp).Error,0x140d32960,13836128
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DownloadExportTaskResp.ErrorResp,0x140d329a0,13836192
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DownloadExportTaskResp).ErrorResp,0x140d32a60,13836384
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DownloadExportTaskResp.JSONUnmarshalBody,0x140d32aa0,13836448
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DownloadExportTaskResp).JSONUnmarshalBody,0x140d32be0,13836768
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DownloadExportTaskResp.LogId,0x140d32ca0,13836960
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DownloadExportTaskResp).LogId,0x140d32da0,13837216
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DownloadExportTaskResp.RequestId,0x140d32e20,13837344
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DownloadExportTaskResp).RequestId,0x140d32f20,13837600
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DownloadExportTaskResp.Write,0x140d32fa0,13837728
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DownloadExportTaskResp).Write,0x140d330c0,13838016
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetExportTaskResp.Error,0x140d33160,13838176
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetExportTaskResp).Error,0x140d33200,13838336
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetExportTaskResp.ErrorResp,0x140d33240,13838400
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetExportTaskResp).ErrorResp,0x140d332e0,13838560
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetExportTaskResp.JSONUnmarshalBody,0x140d33320,13838624
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetExportTaskResp).JSONUnmarshalBody,0x140d33440,13838912
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetExportTaskResp.LogId,0x140d33500,13839104
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetExportTaskResp).LogId,0x140d335e0,13839328
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetExportTaskResp.RequestId,0x140d33660,13839456
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetExportTaskResp).RequestId,0x140d33740,13839680
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetExportTaskResp.Write,0x140d337c0,13839808
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetExportTaskResp).Write,0x140d338c0,13840064
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.BatchQueryFileCommentResp.Error,0x140d33960,13840224
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*BatchQueryFileCommentResp).Error,0x140d33a00,13840384
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.BatchQueryFileCommentResp.ErrorResp,0x140d33a40,13840448
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*BatchQueryFileCommentResp).ErrorResp,0x140d33ae0,13840608
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.BatchQueryFileCommentResp.JSONUnmarshalBody,0x140d33b20,13840672
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*BatchQueryFileCommentResp).JSONUnmarshalBody,0x140d33c40,13840960
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.BatchQueryFileCommentResp.LogId,0x140d33d00,13841152
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*BatchQueryFileCommentResp).LogId,0x140d33de0,13841376
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.BatchQueryFileCommentResp.RequestId,0x140d33e60,13841504
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*BatchQueryFileCommentResp).RequestId,0x140d33f40,13841728
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.BatchQueryFileCommentResp.Write,0x140d33fc0,13841856
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*BatchQueryFileCommentResp).Write,0x140d340c0,13842112
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFileCommentResp.Error,0x140d34160,13842272
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFileCommentResp).Error,0x140d34200,13842432
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFileCommentResp.ErrorResp,0x140d34240,13842496
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFileCommentResp).ErrorResp,0x140d342e0,13842656
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFileCommentResp.JSONUnmarshalBody,0x140d34320,13842720
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFileCommentResp).JSONUnmarshalBody,0x140d34440,13843008
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFileCommentResp.LogId,0x140d34500,13843200
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFileCommentResp).LogId,0x140d345e0,13843424
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFileCommentResp.RequestId,0x140d34660,13843552
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFileCommentResp).RequestId,0x140d34740,13843776
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFileCommentResp.Write,0x140d347c0,13843904
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFileCommentResp).Write,0x140d348c0,13844160
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetFileCommentResp.Error,0x140d34960,13844320
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetFileCommentResp).Error,0x140d34a00,13844480
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetFileCommentResp.ErrorResp,0x140d34a40,13844544
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetFileCommentResp).ErrorResp,0x140d34ae0,13844704
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetFileCommentResp.JSONUnmarshalBody,0x140d34b20,13844768
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetFileCommentResp).JSONUnmarshalBody,0x140d34c40,13845056
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetFileCommentResp.LogId,0x140d34d00,13845248
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetFileCommentResp).LogId,0x140d34de0,13845472
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetFileCommentResp.RequestId,0x140d34e60,13845600
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetFileCommentResp).RequestId,0x140d34f40,13845824
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.GetFileCommentResp.Write,0x140d34fc0,13845952
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*GetFileCommentResp).Write,0x140d350c0,13846208
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.ListFileCommentResp.Error,0x140d35160,13846368
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileCommentResp).Error,0x140d35200,13846528
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.ListFileCommentResp.ErrorResp,0x140d35240,13846592
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileCommentResp).ErrorResp,0x140d352e0,13846752
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.ListFileCommentResp.JSONUnmarshalBody,0x140d35320,13846816
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileCommentResp).JSONUnmarshalBody,0x140d35440,13847104
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.ListFileCommentResp.LogId,0x140d35500,13847296
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileCommentResp).LogId,0x140d355e0,13847520
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.ListFileCommentResp.RequestId,0x140d35660,13847648
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileCommentResp).RequestId,0x140d35740,13847872
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.ListFileCommentResp.Write,0x140d357c0,13848000
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileCommentResp).Write,0x140d358c0,13848256
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.PatchFileCommentResp.Error,0x140d35960,13848416
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*PatchFileCommentResp).Error,0x140d35a00,13848576
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.PatchFileCommentResp.ErrorResp,0x140d35a40,13848640
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*PatchFileCommentResp).ErrorResp,0x140d35ae0,13848800
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.PatchFileCommentResp.JSONUnmarshalBody,0x140d35b20,13848864
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*PatchFileCommentResp).JSONUnmarshalBody,0x140d35c40,13849152
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.PatchFileCommentResp.LogId,0x140d35d00,13849344
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*PatchFileCommentResp).LogId,0x140d35de0,13849568
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.PatchFileCommentResp.RequestId,0x140d35e60,13849696
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*PatchFileCommentResp).RequestId,0x140d35f40,13849920
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.PatchFileCommentResp.Write,0x140d35fc0,13850048
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*PatchFileCommentResp).Write,0x140d360c0,13850304
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFileCommentReplyResp.Error,0x140d36160,13850464
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFileCommentReplyResp).Error,0x140d36200,13850624
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFileCommentReplyResp.ErrorResp,0x140d36240,13850688
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFileCommentReplyResp).ErrorResp,0x140d362e0,13850848
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFileCommentReplyResp.JSONUnmarshalBody,0x140d36320,13850912
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFileCommentReplyResp).JSONUnmarshalBody,0x140d36440,13851200
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFileCommentReplyResp.LogId,0x140d36500,13851392
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFileCommentReplyResp).LogId,0x140d365e0,13851616
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFileCommentReplyResp.RequestId,0x140d36660,13851744
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFileCommentReplyResp).RequestId,0x140d36740,13851968
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.CreateFileCommentReplyResp.Write,0x140d367c0,13852096
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*CreateFileCommentReplyResp).Write,0x140d368c0,13852352
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteFileCommentReplyResp.Error,0x140d36960,13852512
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteFileCommentReplyResp).Error,0x140d36a00,13852672
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteFileCommentReplyResp.ErrorResp,0x140d36a40,13852736
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteFileCommentReplyResp).ErrorResp,0x140d36ae0,13852896
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteFileCommentReplyResp.JSONUnmarshalBody,0x140d36b20,13852960
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteFileCommentReplyResp).JSONUnmarshalBody,0x140d36c40,13853248
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteFileCommentReplyResp.LogId,0x140d36d00,13853440
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteFileCommentReplyResp).LogId,0x140d36de0,13853664
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteFileCommentReplyResp.RequestId,0x140d36e60,13853792
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteFileCommentReplyResp).RequestId,0x140d36f40,13854016
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.DeleteFileCommentReplyResp.Write,0x140d36fc0,13854144
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*DeleteFileCommentReplyResp).Write,0x140d370c0,13854400
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.ListFileCommentReplyResp.Error,0x140d37160,13854560
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileCommentReplyResp).Error,0x140d37200,13854720
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.ListFileCommentReplyResp.ErrorResp,0x140d37240,13854784
github.com/larksuite/oapi-sdk-go/v3/service/drive/v1.(*ListFileCommentReplyResp).ErrorResp,0x140d372e0,13854944
